age,categorie_age,sexe,milieu,niveau_education,experience,etat_matrimonial,possede_voiture,possede_logement,possede_terrain,socio_pro_group,revenu_annuel,nombre_enfants,charge_parentale,travail_secondaire,colonne_redundante,non_pertinente
43,Sénior,Homme,Urbain,Fondamental,21,Marié,1,0,0,3,41876.64481444247,1,1,1,43,N/A
68,Âgé,Homme,Urbain,Fondamental,49,Célibataire,0,1,0,4,45479.09837507122,5,1,0,68,N/A
67,Âgé,Femme,Rural,Fondamental,44,Célibataire,1,0,1,6,34595.24338784142,0,0,0,67,N/A
68,Âgé,Homme,Rural,Fondamental,47,Veuf,0,1,0,4,38756.04757345251,1,0,0,68,N/A
53,Sénior,Femme,Rural,Fondamental,35,Célibataire,0,0,0,3,25198.69903631418,2,1,0,53,N/A
43,Sénior,Femme,Rural,Fondamental,22,Marié,0,0,0,5,18197.2030448127,5,0,0,43,N/A
50,Sénior,Homme,Urbain,Sans niveau,28,Célibataire,0,0,1,5,36544.54357399622,5,1,0,50,N/A
53,Sénior,Femme,Urbain,Fondamental,36,Célibataire,1,0,0,5,34688.8934130991,1,0,0,53,N/A
21,Jeune,Femme,Urbain,Secondaire,0,Marié,1,1,1,6,38529.86383338381,3,0,0,21,N/A
26,Adulte,Femme,Urbain,Fondamental,6,Célibataire,0,0,0,5,29447.035110724384,2,0,0,26,N/A
25,Jeune,Femme,Urbain,Supérieur,8,Célibataire,0,1,0,4,36347.64079640338,3,0,0,25,N/A
19,Jeune,Homme,Rural,Sans niveau,0,Marié,0,0,0,3,20390.781003376433,1,0,0,19,N/A
46,Sénior,Homme,Rural,Secondaire,30,Marié,0,0,0,2,32725.778927896135,2,1,0,46,N/A
40,Sénior,Homme,Urbain,Secondaire,18,Célibataire,1,1,0,3,44398.27405091273,1,0,0,40,N/A
23,Jeune,Homme,Urbain,Fondamental,1,Marié,0,1,1,3,38378.296665899135,1,0,0,23,N/A
60,Âgé,Homme,Rural,Sans niveau,44,Marié,0,0,0,5,24348.798511372457,1,0,0,60,N/A
53,Sénior,Femme,Urbain,Sans niveau,36,Marié,0,0,0,5,31315.24316812773,0,1,0,53,N/A
63,Âgé,Homme,Urbain,Fondamental,42,Marié,0,0,0,4,41576.30293298349,3,1,0,63,N/A
38,Adulte,Homme,Urbain,Supérieur,15,Marié,0,0,0,3,43345.45319702468,3,0,0,38,N/A
39,Adulte,Homme,Urbain,Fondamental,18,Célibataire,0,0,0,5,30484.61979517838,0,1,0,39,N/A
26,Adulte,Homme,Urbain,Secondaire,9,None,0,1,0,6,36885.27852163601,1,0,0,26,N/A
51,Sénior,Homme,Urbain,Sans niveau,32,Célibataire,0,1,0,4,33425.97677102203,5,1,0,51,N/A
43,Sénior,Femme,Urbain,Secondaire,26,Marié,0,0,0,2,37671.2004896375,2,1,0,43,N/A
18,Jeune,Femme,Urbain,Fondamental,0,Marié,1,1,0,4,33330.30712134036,1,1,0,18,N/A
53,Sénior,Homme,Urbain,Sans niveau,30,Célibataire,0,0,0,2,34566.1183628583,3,1,0,53,N/A
61,Âgé,Homme,Urbain,Fondamental,41,Marié,0,0,0,5,34439.50964446683,4,0,0,61,N/A
22,Jeune,Femme,Urbain,None,3,Célibataire,0,1,1,4,35722.342985583025,1,1,0,22,N/A
58,Sénior,Femme,Rural,Fondamental,34,Célibataire,0,1,0,2,34622.69864079378,2,1,0,58,N/A
39,Adulte,Femme,Urbain,Fondamental,21,Marié,0,0,0,4,143974.25833414687,0,0,0,39,N/A
21,Jeune,Femme,Urbain,Fondamental,3,Divorcé,1,0,1,3,32262.482800018308,2,1,0,21,N/A
65,Âgé,Homme,Urbain,Secondaire,48,Marié,0,0,0,4,38209.473154976586,3,0,0,65,N/A
19,Jeune,Femme,Rural,Secondaire,0,Célibataire,0,0,0,5,20518.81320431724,2,0,1,19,N/A
33,Adulte,Homme,Urbain,None,13,Marié,0,0,0,2,37965.122319013055,1,0,1,33,N/A
33,Adulte,Femme,Urbain,Secondaire,17,Marié,0,1,0,5,37460.52524722059,0,0,0,33,N/A
39,Adulte,Femme,Urbain,Fondamental,17,Divorcé,0,1,0,4,35664.85205338217,4,1,0,39,N/A
60,Âgé,Femme,Rural,Supérieur,36,Célibataire,0,1,0,3,41000.37413040018,0,1,0,60,N/A
18,Jeune,Femme,Rural,Sans niveau,0,Célibataire,0,0,0,2,15163.833009840973,0,1,0,18,N/A
32,Adulte,Femme,Rural,Fondamental,15,Veuf,0,1,1,2,27075.640597786383,4,0,0,32,N/A
41,Sénior,Femme,Urbain,Supérieur,19,Célibataire,1,0,0,3,42952.079401691466,1,1,0,41,N/A
21,Jeune,Homme,Rural,Sans niveau,0,Célibataire,1,1,0,5,23045.71916005361,2,1,0,21,N/A
35,Adulte,Femme,Rural,Supérieur,15,Célibataire,0,1,0,3,32430.173416945825,2,0,0,35,N/A
34,Adulte,Femme,Urbain,Secondaire,12,Marié,0,1,0,4,29359.986433698803,3,1,0,34,N/A
24,Jeune,Femme,Urbain,Fondamental,4,Célibataire,1,1,0,2,,2,0,0,24,N/A
67,Âgé,Homme,Urbain,Fondamental,47,Marié,1,1,0,2,46763.47127825275,0,1,0,67,N/A
62,Âgé,Femme,Urbain,Sans niveau,41,Célibataire,1,0,0,3,34559.12008642086,2,0,0,62,N/A
69,Âgé,Homme,Urbain,Fondamental,53,Marié,1,1,0,6,48466.37103539405,3,0,0,69,N/A
69,Âgé,Femme,Urbain,Supérieur,45,Marié,0,0,0,3,45434.7102437644,1,0,0,69,N/A
27,Adulte,Femme,Urbain,Supérieur,4,Marié,0,0,0,5,29954.02458363329,1,0,0,27,N/A
18,Jeune,Femme,Rural,Sans niveau,0,Célibataire,1,1,0,4,21734.052034729262,2,0,0,18,N/A
19,Jeune,Femme,Rural,Sans niveau,0,Divorcé,0,0,0,5,6798.279033311698,2,0,0,19,N/A
66,Âgé,Homme,Urbain,Sans niveau,50,Marié,1,0,0,4,40518.29351931526,4,1,0,66,N/A
39,Adulte,Femme,Rural,Fondamental,18,None,0,1,0,3,29233.517471272302,1,0,1,39,N/A
49,Sénior,Femme,Rural,Supérieur,28,Célibataire,0,0,0,6,31791.13297317756,0,1,0,49,N/A
46,Sénior,Homme,Urbain,Sans niveau,25,Divorcé,0,0,0,3,34480.26361337106,2,0,1,46,N/A
52,Sénior,Homme,Rural,Fondamental,36,Célibataire,0,0,0,4,21586.183044817553,1,1,0,52,N/A
34,Adulte,Homme,Urbain,Supérieur,12,Célibataire,0,0,0,1,40845.017274641235,2,0,0,34,N/A
29,Adulte,Homme,Rural,Fondamental,11,Marié,0,0,0,5,19470.351670263266,4,1,1,29,N/A
41,Sénior,Homme,Rural,Fondamental,21,Célibataire,0,1,0,4,33525.014029348546,2,0,0,41,N/A
47,Sénior,Homme,Urbain,Sans niveau,31,Marié,1,1,0,6,40031.195774875094,2,0,0,47,N/A
61,Âgé,Femme,Urbain,Fondamental,37,Célibataire,0,0,0,5,30378.51839510758,2,0,0,61,N/A
47,Sénior,Homme,Urbain,Fondamental,31,Divorcé,1,1,0,3,39226.55353765699,0,1,0,47,N/A
37,Adulte,Femme,Urbain,Fondamental,21,Célibataire,0,1,1,4,38694.14268733426,0,1,0,37,N/A
59,Sénior,Femme,Rural,Supérieur,36,Marié,0,0,0,5,35014.52121415766,1,0,0,59,N/A
24,Jeune,Femme,Rural,Supérieur,2,Marié,0,0,0,6,29971.115158077442,2,0,0,24,N/A
59,Sénior,Homme,Urbain,Fondamental,35,Marié,0,1,0,6,40749.3247295972,5,0,0,59,N/A
67,Âgé,Homme,Rural,Sans niveau,49,Veuf,0,0,1,5,30492.243040945723,3,1,0,67,N/A
55,Sénior,Homme,Urbain,Supérieur,36,Marié,1,0,0,5,,3,0,0,55,N/A
24,Jeune,Femme,Urbain,Fondamental,8,Divorcé,1,0,0,6,32088.472505935762,6,1,0,24,N/A
66,Âgé,Homme,Urbain,Sans niveau,44,Marié,0,1,0,2,47281.55496186191,1,0,0,66,N/A
47,Sénior,Homme,Urbain,Secondaire,29,Célibataire,0,1,0,2,,4,1,0,47,N/A
29,Adulte,Homme,Rural,Fondamental,9,Célibataire,0,0,1,6,21035.274991995935,3,1,1,29,N/A
66,Âgé,Homme,Rural,Fondamental,48,Célibataire,1,1,1,3,42364.43568180217,3,1,1,66,N/A
48,Sénior,Femme,Urbain,Sans niveau,27,Marié,1,1,0,5,36484.83251705659,4,1,0,48,N/A
35,Adulte,Femme,Urbain,Sans niveau,14,Célibataire,0,0,1,3,25113.649336250575,1,0,0,35,N/A
63,Âgé,Femme,Urbain,Secondaire,42,Célibataire,0,0,0,3,40702.15310038831,5,0,0,63,N/A
60,Âgé,Homme,Rural,Sans niveau,42,Célibataire,1,0,0,4,32538.03789952622,3,0,0,60,N/A
19,Jeune,Femme,Rural,Supérieur,0,Marié,0,0,0,5,25105.4624194707,5,0,0,19,N/A
50,Sénior,Homme,Urbain,Sans niveau,30,Marié,0,0,0,3,31965.052227190754,0,1,1,50,N/A
28,Adulte,Femme,Rural,Fondamental,12,Célibataire,1,0,1,3,21536.52237610345,0,1,1,28,N/A
51,Sénior,Homme,Urbain,Secondaire,34,None,0,0,0,5,37392.48510461283,2,0,1,51,N/A
33,Adulte,Femme,Urbain,Supérieur,11,Marié,0,0,0,6,33139.64388714746,1,1,0,33,N/A
52,Sénior,Homme,Urbain,Supérieur,34,Marié,0,0,0,6,41959.567868581886,4,1,1,52,N/A
69,Âgé,Homme,Urbain,Fondamental,52,Marié,0,0,0,2,38656.63375967408,2,1,0,69,N/A
50,Sénior,Homme,Rural,Sans niveau,33,Divorcé,0,0,1,4,31833.18873620155,4,1,0,50,N/A
38,Adulte,Homme,Rural,Sans niveau,22,Célibataire,0,0,0,2,21468.780691194785,2,0,0,38,N/A
37,Adulte,Homme,Urbain,Fondamental,16,Divorcé,1,0,0,4,36048.29152544361,2,1,0,37,N/A
25,Jeune,Femme,Rural,Secondaire,1,Marié,0,1,0,2,26732.50656759689,1,0,0,25,N/A
68,Âgé,Homme,Urbain,Supérieur,45,Célibataire,0,0,0,5,47951.200434586535,1,1,0,68,N/A
43,Sénior,Homme,Rural,Fondamental,20,Veuf,0,0,0,5,25647.818709954285,4,0,1,43,N/A
50,Sénior,Homme,Urbain,Secondaire,32,Marié,1,1,0,2,47166.01105310688,0,1,0,50,N/A
43,Sénior,Homme,Urbain,Secondaire,20,Marié,0,0,0,3,30321.56730990388,3,0,1,43,N/A
54,Sénior,Homme,Urbain,Sans niveau,37,Célibataire,1,0,0,6,37005.209478212855,3,1,1,54,N/A
47,Sénior,Homme,Urbain,Secondaire,27,Divorcé,1,0,0,2,44660.43933186389,2,0,0,47,N/A
48,Sénior,Homme,Urbain,Fondamental,32,Célibataire,1,0,0,1,40906.72091558299,1,1,0,48,N/A
50,Sénior,Homme,Urbain,Sans niveau,29,Marié,0,1,0,5,39158.37520622219,3,1,1,50,N/A
28,Adulte,Femme,Urbain,Fondamental,6,None,0,1,0,5,22829.20336623121,1,1,0,28,N/A
58,Sénior,Homme,Urbain,Supérieur,37,None,0,0,0,2,45517.739821346084,2,1,0,58,N/A
22,Jeune,Femme,Rural,Secondaire,6,Célibataire,0,1,0,4,24132.866934789152,0,0,0,22,N/A
19,Jeune,Femme,Rural,Sans niveau,0,Célibataire,0,0,0,6,8500.601381321632,2,0,0,19,N/A
30,Adulte,Femme,Rural,Secondaire,6,Célibataire,0,1,0,2,27385.578087181868,3,1,0,30,N/A
35,Adulte,Homme,Urbain,Sans niveau,18,Célibataire,1,1,0,5,40183.13203204573,3,1,0,35,N/A
43,Sénior,Femme,Urbain,Fondamental,22,Marié,0,0,1,6,30037.383733984138,3,0,0,43,N/A
42,Sénior,Femme,Rural,Sans niveau,21,Célibataire,1,1,0,2,,3,1,0,42,N/A
61,Âgé,Homme,Rural,Secondaire,43,Divorcé,0,1,0,4,37397.88073436549,2,1,0,61,N/A
31,Adulte,Homme,Urbain,Sans niveau,10,Célibataire,0,1,0,4,34486.74558557055,0,1,1,31,N/A
22,Jeune,Homme,Urbain,Supérieur,5,Divorcé,0,0,0,5,36359.28044358279,3,0,0,22,N/A
59,Sénior,Homme,Urbain,Secondaire,43,Marié,0,1,0,5,47014.492176826985,1,1,0,59,N/A
69,Âgé,Femme,Rural,Fondamental,49,Célibataire,0,1,0,4,33476.15426191347,3,0,0,69,N/A
19,Jeune,Femme,Urbain,Supérieur,2,Marié,0,0,0,2,36955.461535125534,1,0,0,19,N/A
21,Jeune,Homme,Urbain,Sans niveau,3,Célibataire,0,1,0,2,36612.22389150386,3,0,1,21,N/A
29,Adulte,Homme,Urbain,Supérieur,9,None,0,1,0,5,38546.41841950094,3,0,0,29,N/A
28,Adulte,Homme,Rural,Sans niveau,6,None,0,1,0,3,22963.5213202463,1,0,0,28,N/A
21,Jeune,Homme,Urbain,Secondaire,0,Marié,0,0,0,5,30905.922736366774,1,1,0,21,N/A
60,Âgé,Homme,Urbain,Sans niveau,38,Célibataire,0,1,0,1,45419.338882979624,2,1,1,60,N/A
26,Adulte,Homme,Urbain,Sans niveau,7,Célibataire,1,0,1,5,,2,0,0,26,N/A
27,Adulte,Homme,Rural,Supérieur,3,Marié,1,0,0,1,29705.923362953967,1,1,0,27,N/A
44,Sénior,Femme,Urbain,Fondamental,24,Marié,0,0,0,4,30728.830223498207,5,1,0,44,N/A
23,Jeune,Femme,Rural,Fondamental,6,Marié,0,0,0,3,15368.818312119702,5,0,0,23,N/A
32,Adulte,Femme,Urbain,Secondaire,11,Célibataire,0,0,0,3,35575.78817113311,2,0,0,32,N/A
59,Sénior,Femme,Rural,Supérieur,39,Marié,0,1,1,1,46188.68802628856,1,0,0,59,N/A
48,Sénior,Homme,Urbain,Fondamental,24,Marié,1,0,0,5,38793.01932529553,2,0,0,48,N/A
39,Adulte,Femme,Urbain,Fondamental,20,Célibataire,1,0,0,2,32891.68141884473,0,0,0,39,N/A
23,Jeune,Homme,Urbain,Fondamental,5,Célibataire,0,1,0,5,29906.315063687012,4,0,1,23,N/A
50,Sénior,Femme,Urbain,Secondaire,29,Marié,1,0,0,6,35403.34215995301,2,0,0,50,N/A
46,Sénior,Homme,Urbain,Secondaire,28,Marié,0,0,0,5,33624.52400210496,2,0,0,46,N/A
38,Adulte,Homme,Urbain,Supérieur,21,Célibataire,0,1,0,4,41111.83654738471,2,1,0,38,N/A
69,Âgé,Homme,Rural,Sans niveau,49,None,0,0,0,6,28773.897406219174,2,0,0,69,N/A
47,Sénior,Homme,Urbain,Sans niveau,27,Célibataire,0,1,0,4,41295.11081857841,0,0,0,47,N/A
38,Adulte,Homme,Rural,Fondamental,16,Marié,1,0,0,4,27940.95480423377,2,1,0,38,N/A
53,Sénior,Homme,Rural,Fondamental,30,Célibataire,0,0,0,5,25431.70474089778,2,1,1,53,N/A
39,Adulte,Femme,Urbain,Fondamental,17,Marié,0,1,0,5,30848.462374834067,3,1,0,39,N/A
63,Âgé,Homme,Urbain,Supérieur,41,Célibataire,0,1,0,2,51433.302179176375,3,0,0,63,N/A
37,Adulte,Homme,Rural,Sans niveau,21,Célibataire,1,0,0,6,26007.934558974674,0,0,0,37,N/A
39,Adulte,Femme,Urbain,Secondaire,17,Marié,0,0,0,5,35566.01584474318,5,1,0,39,N/A
69,Âgé,Homme,Urbain,Secondaire,52,Célibataire,1,1,0,4,54097.93773071135,1,0,0,69,N/A
57,Sénior,Femme,Rural,Sans niveau,36,Marié,1,0,0,5,26622.457957138315,1,1,0,57,N/A
28,Adulte,Femme,Urbain,Secondaire,12,Divorcé,0,0,0,3,25173.56092629593,2,0,0,28,N/A
64,Âgé,Femme,Rural,Secondaire,42,Marié,0,0,0,3,31785.973419367125,3,0,1,64,N/A
48,Sénior,Homme,Urbain,Sans niveau,32,Divorcé,1,0,0,3,36330.16124576206,0,1,0,48,N/A
68,Âgé,Homme,Rural,None,49,Marié,0,1,0,2,36968.7297398293,2,0,0,68,N/A
57,Sénior,Femme,Urbain,Sans niveau,33,Marié,0,1,0,5,40303.33664881373,4,0,0,57,N/A
30,Adulte,Homme,Urbain,Secondaire,11,Célibataire,0,0,0,4,32125.40474033899,6,0,0,30,N/A
35,Adulte,Homme,Rural,Fondamental,11,Célibataire,0,0,0,3,21857.8601631558,2,0,0,35,N/A
39,Adulte,Homme,Rural,Fondamental,15,None,0,0,0,5,22615.591428482225,3,1,0,39,N/A
34,Adulte,Femme,Urbain,Sans niveau,11,Célibataire,0,1,1,4,28764.15630884668,3,0,1,34,N/A
55,Sénior,Homme,Rural,Sans niveau,31,Célibataire,1,1,0,2,34808.062958181305,5,0,0,55,N/A
42,Sénior,Femme,Rural,Secondaire,23,Célibataire,1,1,1,5,33417.67592382565,0,0,1,42,N/A
49,Sénior,Homme,Urbain,Fondamental,31,Marié,0,0,0,5,38086.98134893701,0,1,0,49,N/A
32,Adulte,Femme,Urbain,Secondaire,11,Divorcé,0,0,0,3,32724.29351247472,3,1,0,32,N/A
30,Adulte,Homme,Urbain,Secondaire,7,Divorcé,1,1,0,6,38120.065424344255,1,0,0,30,N/A
43,Sénior,Homme,Rural,Secondaire,26,Célibataire,0,1,0,4,37892.35458852719,2,1,0,43,N/A
67,Âgé,Homme,Urbain,Supérieur,46,Marié,0,0,0,1,50008.8243018496,1,1,0,67,N/A
28,Adulte,Homme,Urbain,Secondaire,9,Célibataire,0,0,0,5,33137.33181844319,2,1,0,28,N/A
30,Adulte,Homme,Urbain,Fondamental,14,Célibataire,1,1,0,2,44060.4894538377,1,0,0,30,N/A
50,Sénior,Homme,Rural,Fondamental,33,None,0,0,0,3,20075.23422241243,0,1,0,50,N/A
67,Âgé,Femme,Rural,Fondamental,43,Marié,0,0,0,2,28897.958460072823,1,0,0,67,N/A
54,Sénior,Femme,Rural,Sans niveau,37,Marié,0,0,0,1,23860.900312155598,2,0,1,54,N/A
55,Sénior,Femme,Urbain,Sans niveau,37,Divorcé,1,0,0,1,31519.407273247154,2,1,0,55,N/A
18,Jeune,Femme,Rural,Fondamental,0,Célibataire,0,1,0,4,19964.897610754004,4,0,1,18,N/A
56,Sénior,Homme,Rural,Secondaire,33,Célibataire,0,0,1,5,31454.868181092068,2,0,0,56,N/A
44,Sénior,Homme,Rural,Fondamental,20,Célibataire,0,0,0,6,22676.138393138688,1,1,1,44,N/A
53,Sénior,Femme,Rural,Secondaire,33,Célibataire,0,1,0,4,37581.331461815076,2,0,0,53,N/A
49,Sénior,Femme,Rural,Fondamental,29,Célibataire,0,1,0,2,27934.270818769033,3,0,0,49,N/A
58,Sénior,Femme,Urbain,Supérieur,37,Veuf,1,0,1,2,49040.089681918515,2,0,0,58,N/A
32,Adulte,Femme,Urbain,Sans niveau,8,Divorcé,0,0,1,5,109553.71516086301,1,0,0,32,N/A
48,Sénior,Femme,Rural,None,31,Célibataire,0,0,0,3,22101.143624955625,1,1,0,48,N/A
23,Jeune,Femme,Urbain,Sans niveau,7,Célibataire,1,0,0,3,27611.746205898373,0,1,0,23,N/A
42,Sénior,Femme,Urbain,Fondamental,20,Marié,0,1,0,4,32234.807352982883,4,0,0,42,N/A
66,Âgé,Femme,Urbain,Sans niveau,48,None,0,0,0,2,30823.177053959902,3,0,0,66,N/A
69,Âgé,Homme,Rural,Secondaire,49,Célibataire,1,0,1,6,34484.8964896254,3,1,0,69,N/A
35,Adulte,Femme,Urbain,Sans niveau,15,Marié,1,0,0,2,28576.128230715574,0,1,0,35,N/A
39,Adulte,Femme,Rural,Secondaire,22,Célibataire,0,0,0,3,27221.580882016075,0,0,0,39,N/A
48,Sénior,Homme,Urbain,Sans niveau,30,Marié,0,1,0,4,38767.627502739524,6,1,0,48,N/A
53,Sénior,Homme,Urbain,Fondamental,29,Marié,0,1,1,2,47841.49505432308,3,1,0,53,N/A
26,Adulte,Femme,Urbain,Supérieur,9,Marié,0,0,0,5,36070.3142444898,2,0,0,26,N/A
63,Âgé,Homme,Urbain,None,45,Marié,1,1,1,3,49954.62134614164,5,0,0,63,N/A
20,Jeune,Homme,Urbain,Supérieur,3,Divorcé,1,0,1,5,46674.07364464563,0,0,0,20,N/A
50,Sénior,Homme,Urbain,Fondamental,31,Marié,0,0,0,5,38129.40175468283,2,0,0,50,N/A
44,Sénior,Femme,Urbain,Sans niveau,21,Célibataire,0,1,0,3,,3,0,0,44,N/A
60,Âgé,Homme,Rural,Supérieur,39,Marié,0,0,0,5,36025.675693949015,5,0,0,60,N/A
18,Jeune,Homme,Rural,Fondamental,0,Célibataire,0,1,0,1,26416.493301397186,4,0,1,18,N/A
61,Âgé,Femme,Rural,Fondamental,42,Célibataire,1,1,0,3,33095.74672260786,8,0,0,61,N/A
26,Adulte,Homme,Rural,Secondaire,2,Marié,0,1,0,3,30841.59077437982,2,0,0,26,N/A
22,Jeune,Homme,Rural,Fondamental,5,Marié,0,1,0,5,17734.289846612475,2,0,0,22,N/A
32,Adulte,Femme,Urbain,Secondaire,9,Marié,0,0,0,1,28583.49719424515,0,0,1,32,N/A
67,Âgé,Femme,Rural,Fondamental,50,Célibataire,1,0,0,4,31018.787860280343,1,1,0,67,N/A
26,Adulte,Homme,Rural,Fondamental,9,Veuf,1,0,0,4,24347.995197158398,2,1,0,26,N/A
62,Âgé,Femme,Rural,Secondaire,42,Marié,0,0,1,5,31961.345272458017,3,0,0,62,N/A
45,Sénior,Femme,Urbain,Sans niveau,21,Divorcé,0,1,0,3,32655.296437915014,1,1,0,45,N/A
30,Adulte,Femme,Urbain,Fondamental,11,Célibataire,0,1,0,3,30026.87050835714,2,0,0,30,N/A
41,Sénior,Homme,Urbain,Fondamental,25,Célibataire,0,1,1,3,39995.573153568504,1,0,0,41,N/A
62,Âgé,Homme,Urbain,Fondamental,39,Marié,1,1,0,2,41233.81762120501,2,1,0,62,N/A
27,Adulte,Femme,Rural,Secondaire,3,Célibataire,1,1,1,5,,0,1,0,27,N/A
59,Sénior,Homme,Rural,Sans niveau,43,Marié,0,1,0,5,33767.18276490395,3,0,0,59,N/A
39,Adulte,Homme,Urbain,Sans niveau,21,Célibataire,0,0,0,6,27490.0760126928,2,1,0,39,N/A
56,Sénior,Homme,Rural,Supérieur,36,Célibataire,1,1,0,5,45439.70340032434,4,0,0,56,N/A
39,Adulte,Femme,Rural,Supérieur,16,Marié,0,1,0,5,35159.17897345966,3,1,1,39,N/A
54,Sénior,Homme,Rural,Supérieur,31,None,0,0,0,6,35428.57017836973,1,1,0,54,N/A
69,Âgé,Homme,Urbain,Secondaire,51,Marié,0,0,0,6,41887.96993308909,0,0,0,69,N/A
56,Sénior,Femme,Urbain,Supérieur,38,Marié,0,1,0,3,50921.93067654189,1,1,1,56,N/A
37,Adulte,Homme,Rural,Fondamental,15,Célibataire,0,0,0,1,29246.919525296427,1,0,0,37,N/A
27,Adulte,Homme,Urbain,Sans niveau,10,Célibataire,1,0,0,6,27213.384308644552,2,1,0,27,N/A
27,Adulte,Femme,Urbain,Secondaire,7,Célibataire,0,0,0,2,33919.00720322352,2,0,0,27,N/A
43,Sénior,Homme,Urbain,Fondamental,22,Marié,1,1,1,2,44330.65435399303,0,0,0,43,N/A
42,Sénior,Femme,Rural,Fondamental,24,Divorcé,0,0,1,4,27808.90432778269,2,0,0,42,N/A
45,Sénior,Homme,Rural,Fondamental,23,Marié,0,0,0,4,18551.741208999665,4,1,1,45,N/A
30,Adulte,Homme,Urbain,Sans niveau,14,Marié,0,1,0,1,36415.08193968661,0,1,0,30,N/A
32,Adulte,Femme,Urbain,Fondamental,10,Divorcé,0,1,0,2,41987.59105192096,2,1,0,32,N/A
23,Jeune,Femme,Urbain,Supérieur,5,Marié,0,1,0,4,42775.33716089906,2,0,0,23,N/A
69,Âgé,Homme,Urbain,Secondaire,47,Célibataire,0,0,0,4,43316.81625680236,2,1,0,69,N/A
29,Adulte,Femme,Rural,Fondamental,8,Marié,1,0,0,6,16649.619152808304,0,0,0,29,N/A
36,Adulte,Homme,Urbain,Fondamental,16,Célibataire,0,1,0,3,37664.64218180264,3,0,0,36,N/A
49,Sénior,Homme,Urbain,Fondamental,29,Marié,0,1,0,4,39079.0344161234,0,0,0,49,N/A
28,Adulte,Homme,Rural,Secondaire,8,Célibataire,1,0,0,2,27382.206778339212,3,1,0,28,N/A
55,Sénior,Femme,Urbain,Supérieur,31,Marié,0,0,0,4,41162.65795824091,4,1,0,55,N/A
50,Sénior,Homme,Rural,Fondamental,27,Célibataire,0,1,0,4,24485.416467498962,1,0,0,50,N/A
19,Jeune,Homme,Urbain,Supérieur,0,Célibataire,0,1,0,3,45797.53073564723,1,1,0,19,N/A
32,Adulte,Femme,Urbain,Sans niveau,14,Marié,0,1,0,3,32487.345072225155,3,0,1,32,N/A
53,Sénior,Homme,Rural,Sans niveau,36,Divorcé,0,0,0,3,27295.928791619626,2,0,0,53,N/A
22,Jeune,Homme,Urbain,Sans niveau,1,None,0,0,0,6,28398.38290063831,1,0,0,22,N/A
32,Adulte,Homme,Urbain,Fondamental,14,Marié,0,1,0,4,35310.46212068006,1,0,0,32,N/A
60,Âgé,Femme,Urbain,Fondamental,38,Marié,0,1,0,1,45203.114875282845,3,1,0,60,N/A
27,Adulte,Homme,Urbain,Secondaire,10,Célibataire,0,0,0,4,,1,1,0,27,N/A
34,Adulte,Femme,Urbain,Secondaire,18,Marié,0,1,1,3,43755.14597342496,3,0,0,34,N/A
51,Sénior,Homme,Urbain,Secondaire,31,Marié,0,1,0,5,43572.758270776176,2,1,0,51,N/A
69,Âgé,Homme,Rural,None,52,Célibataire,1,0,0,4,29156.577716951415,1,0,0,69,N/A
41,Sénior,Femme,Rural,Fondamental,25,Célibataire,0,1,0,6,25664.670497119,4,0,0,41,N/A
27,Adulte,Femme,Urbain,Secondaire,8,Célibataire,0,0,0,4,30830.486065829413,4,0,0,27,N/A
69,Âgé,Homme,Urbain,Sans niveau,48,Marié,1,0,1,1,42532.641936900065,2,0,0,69,N/A
47,Sénior,Homme,Urbain,Secondaire,26,Marié,0,1,0,6,37742.24081781773,2,1,0,47,N/A
20,Jeune,Homme,Urbain,Supérieur,0,Marié,0,1,0,6,39531.23939903607,3,1,1,20,N/A
68,Âgé,Femme,Rural,Supérieur,47,Célibataire,0,0,1,6,34980.87818245752,0,0,0,68,N/A
54,Sénior,Femme,Rural,Sans niveau,33,Marié,0,0,0,4,19421.974321180234,0,1,0,54,N/A
20,Jeune,Homme,Urbain,Supérieur,0,Marié,0,0,0,5,35694.585988935825,1,1,0,20,N/A
57,Sénior,Femme,Urbain,Fondamental,39,Marié,0,0,0,2,29519.830199858698,1,1,0,57,N/A
22,Jeune,Homme,Urbain,Fondamental,5,Marié,1,0,0,4,28974.353011905692,2,1,0,22,N/A
45,Sénior,Homme,Rural,None,26,Veuf,1,1,0,3,41339.977950621265,1,0,0,45,N/A
61,Âgé,Homme,Rural,Fondamental,45,Marié,1,0,0,4,32358.70696487476,2,1,0,61,N/A
31,Adulte,Femme,Urbain,Secondaire,10,Célibataire,0,1,0,3,33917.90222003683,3,0,0,31,N/A
56,Sénior,Homme,Rural,Secondaire,34,Divorcé,0,1,0,6,30740.514381363882,0,1,0,56,N/A
28,Adulte,Femme,Urbain,Secondaire,8,Célibataire,1,0,0,3,37985.5836246455,1,0,0,28,N/A
25,Jeune,Femme,Urbain,Sans niveau,5,Célibataire,0,0,0,4,23019.981722014418,2,0,0,25,N/A
54,Sénior,Femme,Urbain,Supérieur,34,Célibataire,0,1,0,4,48825.2672432975,0,0,0,54,N/A
25,Jeune,Femme,Rural,Secondaire,9,Célibataire,0,0,0,5,20596.039028910185,2,1,0,25,N/A
29,Adulte,Homme,Rural,None,13,Marié,0,1,0,4,23133.81663552587,2,0,0,29,N/A
32,Adulte,Femme,Urbain,Secondaire,10,Marié,1,0,0,3,33984.028058812255,2,1,0,32,N/A
